#{"t_start": 1652661317.3871212, "env_id": "NovelGridworld-v0"}
r,l,t
278,10,62.86535
281,9,62.88235
281,9,62.90135
219,10,62.922351
219,10,62.94335
281,9,62.96135
216,11,62.980351
219,10,63.00335
278,10,63.023351
222,9,63.04235
219,10,63.06235
278,10,63.08235
278,10,63.105351
275,11,63.12735
278,10,63.148351
278,10,63.17335
287,19,63.21435
284,8,63.22935
278,10,63.25035
278,10,63.27035
281,9,63.289351
278,10,63.307349
278,10,63.32735
281,9,63.34735
284,8,63.365349
281,9,63.380351
278,10,63.39935
275,11,63.42335
281,9,63.442349
222,9,63.45935
219,10,63.480351
222,9,63.502351
281,9,63.521351
278,10,63.54035
278,10,63.560349
281,9,63.578351
278,10,63.602351
281,9,63.61835
222,9,63.63735
278,10,63.65935
284,8,63.677351
281,9,63.696351
281,9,63.71035
278,10,63.729351
281,9,63.746351
284,8,63.780351
281,9,63.799351
225,12,63.82135
281,9,63.84235
281,9,63.860351
273,13,63.88335
222,9,63.901351
278,10,63.92035
281,9,63.94235
222,9,63.961351
281,9,63.976351
278,10,63.99535
216,11,64.022351
390,20,64.061351
275,11,64.082349
281,9,64.102351
284,8,64.11635
275,11,64.13835
216,11,64.16235
390,20,64.204351
278,10,64.22335
275,11,64.244352
390,20,64.28635
390,20,64.323352
281,9,64.344349
284,8,64.35835
281,9,64.37735
281,9,64.39535
281,9,64.415351
281,9,64.43135
216,11,64.458351
387,21,64.50235
278,10,64.52335
278,10,64.543351
284,8,64.55735
284,8,64.574351
278,10,64.598351
281,9,64.61635
284,8,64.631351
281,9,64.649349
281,9,64.670349
278,10,64.691351
213,12,64.71435
281,9,64.733349
284,8,64.750351
275,11,64.774351
281,9,64.792351
281,9,64.811351
222,9,64.82735
275,11,64.854349
284,8,64.868351
281,9,64.886349
278,10,64.90535
219,10,64.92935
222,9,64.94735
219,10,64.96635
281,9,64.98635
281,9,65.002351
275,11,65.03035
222,9,65.04535
219,10,65.065349
281,9,65.084351
284,8,65.104352
284,8,65.117351
284,8,65.13435
284,8,65.152351
278,10,65.172351
278,10,65.19435
219,10,65.213351
284,8,65.22735
278,10,65.247351
390,20,65.28935
281,9,65.30635
300,16,65.33635
207,13,65.36535
281,9,65.38435
275,11,65.40535
219,10,65.425351
278,10,65.44635
278,10,65.46635
278,10,65.48535
281,9,65.50735
219,10,65.527351
281,9,65.542351
222,9,65.56135
284,8,65.57835
281,9,65.60035
278,10,65.619351
281,9,65.634351
219,10,65.653351
281,9,65.67435
284,8,65.69135
278,10,65.711351
281,9,65.731352
275,11,65.75135
275,11,65.77635
275,11,65.79735
222,9,65.816351
281,9,65.85235
278,10,65.87235
278,10,65.89235
281,9,65.91035
281,9,65.92535
278,10,65.94835
222,9,65.965351
222,9,65.983943
281,9,66.001943
278,10,66.023942
278,10,66.043941
281,9,66.061942
281,9,66.076942
219,10,66.096942
278,10,66.120942
222,9,66.138942
281,9,66.157943
222,9,66.176942
278,10,66.198943
281,9,66.217943
275,11,66.238943
284,8,66.252943
281,9,66.270941
278,10,66.293942
281,9,66.312943
278,10,66.332943
278,10,66.351942
275,11,66.375943
219,10,66.395942
381,23,66.442941
216,11,66.467942
278,10,66.486942
284,8,66.505942
284,8,66.520942
278,10,66.538943
278,10,66.558942
390,20,66.600942
281,9,66.618525
278,10,66.638526
387,21,66.681526
278,10,66.700526
275,11,66.721525
390,20,66.760525
390,20,66.802526
219,10,66.821526
219,10,66.841525
219,10,66.864526
278,10,66.884526
281,9,66.903524
219,10,66.923526
278,10,66.946526
281,9,66.965525
233,8,66.982526
278,10,67.002524
219,10,67.025526
281,9,67.043526
281,9,67.062526
284,8,67.079524
275,11,67.100526
222,9,67.121526
278,10,67.141526
278,10,67.160525
275,11,67.183526
281,9,67.204525
278,10,67.224526
216,11,67.244525
278,10,67.265526
275,11,67.289526
219,10,67.309525
390,20,67.347526
387,21,67.390526
222,9,67.409526
281,9,67.429526
275,11,67.450525
222,9,67.472526
219,10,67.492526
278,10,67.514525
222,9,67.534526
278,10,67.554526
278,10,67.575526
281,9,67.593525
281,9,67.612525
303,15,67.642525
222,9,67.661525
219,10,67.684525
222,9,67.702525
278,10,67.722526
281,9,67.741525
281,9,67.760526
278,10,67.783524
387,21,67.823526
281,9,67.842526
219,10,67.865525
284,8,67.879526
390,20,67.933526
390,20,67.973525
278,10,67.993526
387,21,68.036525
281,9,68.055526
278,10,68.076526
207,13,68.102525
216,11,68.127524
281,9,68.145526
216,11,68.166526
278,10,68.186524
222,9,68.208526
222,9,68.228526
281,9,68.243526
222,9,68.262524
278,10,68.282526
281,9,68.303524
275,11,68.325526
207,13,68.351525
284,8,68.368526
219,10,68.389526
327,23,68.435526
281,9,68.454526
281,9,68.475526
387,21,68.514526
219,10,68.535524
278,10,68.555526
278,10,68.573525
278,10,68.592526
278,10,68.614526
390,20,68.657526
222,9,68.678525
219,10,68.702525
257,15,68.734525
275,11,68.754525
387,21,68.797526
278,10,68.816524
219,10,68.835525
219,10,68.854524
281,9,68.876526
278,10,68.895526
284,8,68.909526
278,10,68.928525
275,11,68.957526
275,11,68.979525
284,8,68.992526
216,11,69.015524
272,12,69.041526
281,9,69.059525
387,21,69.099526
222,9,69.118526
390,20,69.160526
278,10,69.180526
275,11,69.200526
281,9,69.222526
387,21,69.263526
281,9,69.283525
219,10,69.305526
222,9,69.323525
278,10,69.343526
278,10,69.362526
278,10,69.385525
281,9,69.400526
281,9,69.418525
278,10,69.437526
275,11,69.457526
278,10,69.480525
281,9,69.499525
281,9,69.518526
219,10,69.541526
278,10,69.559526
278,10,69.579525
278,10,69.599524
222,9,69.621527
284,8,69.635525
284,8,69.652525
219,10,69.671526
216,11,69.696527
275,11,69.717525
281,9,69.736525
278,10,69.755525
275,11,69.776526
219,10,69.800525
284,8,69.817526
222,9,69.836525
281,9,69.854524
284,8,69.871526
281,9,69.890524
219,10,69.909525
278,10,69.929525
284,8,69.946526
278,10,69.980526
387,21,70.019526
390,20,70.061524
275,11,70.082527
278,10,70.102524
275,11,70.126526
219,10,70.147525
284,8,70.163526
278,10,70.183526
281,9,70.202525
219,10,70.225526
281,9,70.241524
281,9,70.260525
275,11,70.281526
278,10,70.303526
275,11,70.327524
222,9,70.342525
216,11,70.366525
275,11,70.392526
300,16,70.422526
390,20,70.460526
222,9,70.481526
202,14,70.509526
219,10,70.532525
281,9,70.549525
281,9,70.567526
275,11,70.587525
281,9,70.605526
281,9,70.627526
278,10,70.646526
219,10,70.665525
278,10,70.686526
284,8,70.707526
219,10,70.726524
281,9,70.742525
275,11,70.767525
278,10,70.787526
281,9,70.806524
281,9,70.824525
278,10,70.844526
278,10,70.864526
216,11,70.888526
219,10,70.908525
275,11,70.932526
219,10,70.951526
281,9,70.970138
275,11,70.995137
281,9,71.010139
219,10,71.030139
278,10,71.053138
281,9,71.073138
281,9,71.092139
275,11,71.112139
281,9,71.130139
281,9,71.150139
281,9,71.169139
281,9,71.185139
278,10,71.204139
281,9,71.226139
278,10,71.246139
284,8,71.263139
281,9,71.283139
222,9,71.302138
278,10,71.322139
281,9,71.341139
284,8,71.358139
219,10,71.378138
213,12,71.403139
222,9,71.42114
275,11,71.442139
281,9,71.460139
278,10,71.483139
219,10,71.502139
278,10,71.522139
278,10,71.545139
284,8,71.562139
222,9,71.578139
222,9,71.597139
278,10,71.616139
281,9,71.638138
216,11,71.660139
281,9,71.68014
278,10,71.72014
219,10,71.74714
216,11,71.77314
278,10,71.802142
281,9,71.827139
278,10,71.850139
281,9,71.873143
281,9,71.895139
281,9,71.911139
278,10,71.933139
281,9,71.950139
281,9,71.970138
278,10,71.988138
284,8,72.005139
219,10,72.023139
278,10,72.043139
278,10,72.065139
278,10,72.098139
263,14,72.121139
281,9,72.140138
219,10,72.158139
222,9,72.175139
275,11,72.196137
281,9,72.215138
222,9,72.236137
278,10,72.25614
281,9,72.27514
281,9,72.290139
278,10,72.314777
281,9,72.333777
278,10,72.352777
216,11,72.372775
278,10,72.396778
278,10,72.415776
278,10,72.436778
278,10,72.458778
360,16,72.496776
219,10,72.515776
219,10,72.535778
281,9,72.554777
213,12,72.579777
360,16,72.610776
357,17,72.644776
219,10,72.664778
222,9,72.684776
360,16,72.715776
278,10,72.737777
356,18,72.773776
357,17,72.807777
360,16,72.842777
278,10,72.861777
278,10,72.883777
363,15,72.913777
360,16,72.944777
216,11,72.965777
278,10,72.988777
219,10,73.008777
360,16,73.039777
360,16,73.074776
360,16,73.107776
219,10,73.127777
222,9,73.146777
357,17,73.181777
275,11,73.202777
213,12,73.228775
360,16,73.263777
360,16,73.294777
281,9,73.314777
222,9,73.331777
360,16,73.365775
219,10,73.386777
219,10,73.408776
360,16,73.440777
275,11,73.461776
216,11,73.485777
357,17,73.520778
360,16,73.553776
281,9,73.572776
281,9,73.587777
219,10,73.607777
216,11,73.631777
219,10,73.654778
360,16,73.687777
235,25,73.739776
357,17,73.770777
222,9,73.789776
219,10,73.812777
219,10,73.832776
216,11,73.853777
281,9,73.871776
278,10,73.890775
360,16,73.924777
281,9,73.943777
278,10,73.963777
222,9,73.985777
219,10,74.004776
278,10,74.024776
303,15,74.053777
275,11,74.076777
363,15,74.105778
219,10,74.125777
278,10,74.165777
357,17,74.199777
357,17,74.237777
278,10,74.259778
357,17,74.291776
281,9,74.309777
278,10,74.332775
275,11,74.353777
219,10,74.374775
360,16,74.408776
216,11,74.436777
360,16,74.467777
356,18,74.503777
219,10,74.523777
222,9,74.541777
278,10,74.564777
222,9,74.583776
357,17,74.615775
222,9,74.635777
219,10,74.657777
278,10,74.677777
356,18,74.713777
219,10,74.736777
271,13,74.760776
278,10,74.778777
222,9,74.796777
357,17,74.833776
281,9,74.849777
360,16,74.884776
219,10,74.903777
278,10,74.926776
222,9,74.941777
222,9,74.960776
219,10,74.980776
357,17,75.016776
219,10,75.036776
281,9,75.051777
360,16,75.086777
360,16,75.115777
222,9,75.134777
222,9,75.153776
278,10,75.172777
357,17,75.206776
360,16,75.238778
278,10,75.262776
216,11,75.283777
278,10,75.303775
222,9,75.321777
278,10,75.343776
357,17,75.375777
357,17,75.411777
360,16,75.444776
219,10,75.464777
281,9,75.483777
360,16,75.515777
360,16,75.546777
275,11,75.571778
219,10,75.591776
219,10,75.610777
363,15,75.641776
216,11,75.668777
275,11,75.690777
363,15,75.719777
357,17,75.752777
219,10,75.772777
281,9,75.790776
222,9,75.808777
278,10,75.831776
357,17,75.863777
219,10,75.883777
222,9,75.902777
363,15,75.935777
219,10,75.954777
219,10,75.974777
281,9,75.995364
278,10,76.015363
219,10,76.035363
216,11,76.055363
363,15,76.087363
275,11,76.108363
278,10,76.128363
281,9,76.146363
278,10,76.168362
216,11,76.188364
275,11,76.224364
357,17,76.262364
281,9,76.280364
222,9,76.296364
222,9,76.315363
363,15,76.349364
363,15,76.382363
222,9,76.400362
281,9,76.420363
216,11,76.444363
281,9,76.463363
219,10,76.484364
359,17,76.522365
281,9,76.542363
219,10,76.562364
219,10,76.587364
281,9,76.605364
357,17,76.636968
278,10,76.657969
275,11,76.681968
363,15,76.710968
281,9,76.728969
360,16,76.761969
357,17,76.797969
363,15,76.829969
275,11,76.851968
356,18,76.888969
281,9,76.905968
281,9,76.926969
216,11,76.948968
219,10,76.968968
216,11,76.992968
281,9,77.011967
278,10,77.030968
275,11,77.055969
363,15,77.090969
216,11,77.112968
357,17,77.144967
275,11,77.168969
222,9,77.187968
216,11,77.208968
355,17,77.246968
278,10,77.268969
264,14,77.295969
278,10,77.314968
278,10,77.333968
363,15,77.364967
281,9,77.38097
275,11,77.404969
360,16,77.437967
360,16,77.467968
363,15,77.497969
363,15,77.530969
363,15,77.560968
363,15,77.593968
297,17,77.625967
363,15,77.654968
216,11,77.681968
219,10,77.701969
360,16,77.73197
360,16,77.765968
222,9,77.784968
360,16,77.814968
360,16,77.845967
219,10,77.868968
219,10,77.888969
363,15,77.920969
281,9,77.941969
360,16,77.972967
219,10,77.991969
219,10,78.011968
360,16,78.045968
360,16,78.078969
278,10,78.099968
357,17,78.132968
219,10,78.152969
219,10,78.172967
278,10,78.195969
222,9,78.214969
278,10,78.233969
216,11,78.255968
357,17,78.305968
222,9,78.323968
363,15,78.353968
222,9,78.375968
363,15,78.404969
360,16,78.437968
275,11,78.461968
300,16,78.495969
219,10,78.515968
360,16,78.549968
360,16,78.582968
357,17,78.614968
216,11,78.637968
357,17,78.672969
278,10,78.691968
275,11,78.710968
275,11,78.733968
278,10,78.755968
360,16,78.789968
275,11,78.810968
278,10,78.833968
222,9,78.852968
360,16,78.882968
275,11,78.902968
278,10,78.925967
360,16,78.955969
219,10,78.975968
275,11,78.995968
363,15,79.027968
278,10,79.047969
281,9,79.066969
357,17,79.102968
278,10,79.121968
278,10,79.141967
278,10,79.160969
275,11,79.184968
363,15,79.214968
360,16,79.244968
363,15,79.278969
278,10,79.298968
278,10,79.318968
281,9,79.338969
275,11,79.362968
360,16,79.392969
278,10,79.412967
222,9,79.430969
278,10,79.454969
275,11,79.477968
275,11,79.498969
219,10,79.522969
278,10,79.542968
357,17,79.576968
278,10,79.599968
219,10,79.620968
222,9,79.639967
219,10,79.662968
363,15,79.702968
357,17,79.739969
222,9,79.761969
216,11,79.782968
219,10,79.801968
357,17,79.832968
357,17,79.870967
278,10,79.889969
216,11,79.910968
363,15,79.943967
219,10,79.963969
278,10,79.983968
219,10,80.002968
360,16,80.037968
297,17,80.071968
219,10,80.091969
219,10,80.114968
219,10,80.133968
222,9,80.149969
357,17,80.182969
219,10,80.203968
219,10,80.223968
216,11,80.243969
222,9,80.261968
360,16,80.294968
219,10,80.314968
278,10,80.333969
216,11,80.370968
278,10,80.389969
278,10,80.408967
275,11,80.431968
275,11,80.458968
219,10,80.477968
281,9,80.492968
216,11,80.516967
360,16,80.548968
219,10,80.568967
357,17,80.604968
275,11,80.625968
275,11,80.649968
219,10,80.668968
275,11,80.692967
216,11,80.714968
219,10,80.733968
216,11,80.754969
281,9,80.776968
363,15,80.804969
360,16,80.835968
219,10,80.854968
278,10,80.876969
360,16,80.907969
222,9,80.926968
278,10,80.948967
360,16,80.979639
278,10,80.998638
281,9,81.017639
222,9,81.038638
216,11,81.058639
357,17,81.094638
275,11,81.119639
278,10,81.139638
275,11,81.159639
360,16,81.189639
278,10,81.212639
278,10,81.23264
219,10,81.252639
219,10,81.272638
222,9,81.293639
222,9,81.312639
281,9,81.330639
360,16,81.361639
219,10,81.384639
363,15,81.413639
222,9,81.432639
219,10,81.455639
360,16,81.485638
363,15,81.513639
360,16,81.543639
219,10,81.564637
278,10,81.584639
219,10,81.607639
275,11,81.627639
363,15,81.657637
219,10,81.676637
275,11,81.70064
357,17,81.736639
363,15,81.764639
357,17,81.799638
278,10,81.820639
278,10,81.840639
219,10,81.860639
219,10,81.88264
363,15,81.912639
360,16,81.942639
360,16,81.979638
222,9,81.994639
278,10,82.015638
360,16,82.050639
357,17,82.081639
216,11,82.101638
360,16,82.135638
357,17,82.171639
278,10,82.190639
360,16,82.224638
216,11,82.24664
278,10,82.266638
357,17,82.304639
363,15,82.333639
216,11,82.353639
357,17,82.404639
363,15,82.433639
360,16,82.468639
267,15,82.496639
363,15,82.525639
219,10,82.543638
216,11,82.570639
275,11,82.59064
222,9,82.611639
219,10,82.632639
269,13,82.656639
278,10,82.677639
278,10,82.700639
219,10,82.720639
219,10,82.73964
357,17,82.77564
357,17,82.811639
278,10,82.830639
360,16,82.860639
219,10,82.882639
275,11,82.903639
219,10,82.922639
278,10,82.941639
275,11,82.967639
357,17,82.998638
363,15,83.026639
275,11,83.050637
264,14,83.077639
363,15,83.105639
275,11,83.128638
216,11,83.148639
357,17,83.183637
360,16,83.212639
216,11,83.235638
281,9,83.254639
222,9,83.273639
219,10,83.293639
275,11,83.318638
357,17,83.350639
219,10,83.37064
360,16,83.408639
222,9,83.423639
360,16,83.457639
360,16,83.489638
219,10,83.509638
360,16,83.539639
278,10,83.561639
357,17,83.59364
219,10,83.615638
278,10,83.636638
219,10,83.656639
357,17,83.692639
222,9,83.714639
360,16,83.745639
219,10,83.765638
360,16,83.799638
357,17,83.831638
216,11,83.85564
360,16,83.888639
219,10,83.908639
219,10,83.928639
278,10,83.948638
360,16,83.98364
281,9,84.002639
216,11,84.024639
278,10,84.043639
219,10,84.066639
219,10,84.085639
281,9,84.10464
360,16,84.137639
360,16,84.167639
281,9,84.186639
357,17,84.221639
278,10,84.242639
