#{"t_start": 1615009006.4983943, "env_id": "NovelGridworld-v0"}
r,l,t
43,8,843.942141
50,1,843.944047
43,8,843.953095
47,4,843.95804
49,2,843.986457
48,3,843.98945
38,13,844.00113
40,11,844.013133
47,4,844.01848
48,3,844.023204
50,1,844.025424
45,6,844.058604
46,5,844.063063
43,8,844.07066
46,5,844.076991
43,8,844.086279
48,3,844.090376
50,1,844.092416
41,10,844.106743
45,6,844.115934
42,9,844.130932
50,1,844.133066
46,5,844.167492
40,11,844.177288
49,2,844.180308
45,6,844.187942
47,4,844.193642
41,10,844.208202
48,3,844.213289
49,2,844.217119
45,6,844.227799
46,5,844.236179
47,4,844.242441
44,7,844.254196
41,10,844.288229
39,12,844.300357
43,8,844.31106
41,10,844.350544
44,7,844.356937
48,3,844.359919
41,10,844.368289
47,4,844.372171
43,8,844.379497
48,3,844.382655
48,3,844.385823
46,5,844.391072
44,7,844.399192
50,1,844.401215
43,8,844.411845
49,2,844.415113
44,7,844.424974
50,1,844.427348
47,4,844.433577
45,6,844.440356
50,1,844.442106
50,1,844.444072
48,3,844.44891
47,4,844.455428
41,10,844.512896
45,6,844.51819
50,1,844.519516
50,1,844.520854
47,4,844.525764
45,6,844.533766
45,6,844.542124
49,2,844.54602
44,7,844.557199
48,3,844.562149
49,2,844.565523
41,10,844.579927
43,8,844.593099
42,9,844.60914
46,5,844.617819
44,7,844.625717
46,5,844.632401
46,5,844.640106
46,5,844.648053
46,5,844.656818
47,4,844.68846
44,7,844.694403
48,3,844.697212
46,5,844.701649
42,9,844.730024
48,3,844.733928
43,8,844.74398
46,5,844.751148
46,5,844.758355
48,3,844.763278
47,4,844.7688
49,2,844.771922
47,4,844.777941
48,3,844.782739
49,2,844.786684
48,3,844.79244
50,1,844.795146
47,4,844.801344
42,9,844.814608
40,11,844.829942
47,4,844.837188
41,10,844.875662
47,4,844.879353
34,17,844.896024
42,9,844.908583
39,12,844.924239
48,3,844.929285
47,4,844.953178
48,3,844.956597
47,4,844.961004
50,1,844.962754
45,6,844.970378
48,3,844.974887
40,11,844.988947
47,4,844.993966
36,15,845.039405
49,2,845.041537
50,1,845.042892
48,3,845.046623
46,5,845.053042
46,5,845.058658
45,6,845.065521
49,2,845.068273
46,5,845.075483
49,2,845.078858
38,13,845.097485
47,4,845.104568
50,1,845.106662
49,2,845.109856
47,4,845.115645
46,5,845.12384
46,5,845.130299
45,6,845.136532
47,4,845.14132
48,3,845.165541
49,2,845.167887
43,8,845.174698
45,6,845.180749
47,4,845.212128
47,4,845.215903
47,4,845.219611
45,6,845.225563
49,2,845.228339
44,7,845.236521
44,7,845.245565
45,6,845.254991
50,1,845.257394
50,1,845.259852
46,5,845.267817
42,9,845.280471
48,3,845.285492
45,6,845.29528
48,3,845.3003
43,8,845.312595
39,12,845.332664
46,5,845.340356
44,7,845.350564
45,6,845.38291
48,3,845.385909
48,3,845.404606
44,7,845.411467
48,3,845.414829
44,7,845.422212
46,5,845.428873
50,1,845.430922
42,9,845.442222
50,1,845.444353
45,6,845.453527
45,6,845.46087
49,2,845.463643
47,4,845.469064
40,11,845.483779
41,10,845.498717
43,8,845.513093
46,5,845.520624
49,2,845.523945
39,12,845.563597
47,4,845.567275
45,6,845.573048
45,6,845.579736
40,11,845.591523
48,3,845.615361
46,5,845.620708
40,11,845.633016
49,2,845.636121
45,6,845.644757
50,1,845.646977
46,5,845.654313
50,1,845.656552
50,1,845.658786
46,5,845.665671
42,9,845.677791
48,3,845.683213
44,7,845.69486
47,4,845.701849
48,3,845.734259
46,5,845.738706
45,6,845.743943
44,7,845.752145
45,6,845.759263
37,14,845.777678
46,5,845.786429
45,6,845.796195
50,1,845.798754
47,4,845.804831
49,2,845.808547
48,3,845.813498
46,5,845.839344
47,4,845.84352
47,4,845.847708
43,8,845.856878
41,10,845.869733
47,4,845.876347
46,5,845.885469
46,5,845.917678
43,8,845.924268
41,10,845.933262
50,1,845.934669
47,4,845.939158
47,4,845.944691
38,13,845.961565
46,5,845.969619
42,9,845.982297
45,6,845.990251
44,7,846.000077
47,4,846.006741
48,3,846.01166
49,2,846.015446
45,6,846.024441
45,6,846.055235
50,1,846.056941
45,6,846.062338
48,3,846.087611
49,2,846.089634
48,3,846.092533
44,7,846.098503
40,11,846.10951
42,9,846.120641
32,19,846.148044
46,5,846.156232
41,10,846.171479
43,8,846.183191
37,14,846.205601
46,5,846.212218
47,4,846.217046
43,8,846.250177
48,3,846.25301
50,1,846.254364
42,9,846.281727
44,7,846.287709
44,7,846.294753
43,8,846.303832
50,1,846.305825
48,3,846.310298
47,4,846.31665
44,7,846.327992
49,2,846.331995
39,12,846.347947
43,8,846.360949
47,4,846.366966
49,2,846.369623
47,4,846.374425
50,1,846.376091
43,8,846.386935
47,4,846.419849
49,2,846.421995
48,3,846.425066
47,4,846.429109
46,5,846.434066
45,6,846.440831
45,6,846.448181
46,5,846.455103
41,10,846.470339
44,7,846.503232
43,8,846.51154
44,7,846.519778
45,6,846.52869
46,5,846.536086
49,2,846.539491
44,7,846.55162
49,2,846.554771
48,3,846.558582
49,2,846.561381
47,4,846.567458
42,9,846.604333
47,4,846.607955
43,8,846.615072
42,9,846.625033
50,1,846.62684
48,3,846.630891
41,10,846.64237
41,10,846.653826
47,4,846.659916
46,5,846.667487
44,7,846.676499
43,8,846.687718
47,4,846.713298
45,6,846.71847
45,6,846.725009
44,7,846.733243
45,6,846.76701
44,7,846.773052
41,10,846.784045
45,6,846.791061
47,4,846.796656
49,2,846.800512
49,2,846.804284
45,6,846.813892
39,12,846.832729
46,5,846.840085
41,10,846.855872
49,2,846.8602
44,7,846.872334
47,4,846.877546
48,3,846.881874
43,8,846.893007
48,3,846.897831
47,4,846.904254
40,11,846.958519
48,3,846.961701
43,8,846.970317
44,7,846.978706
50,1,846.980797
49,2,846.984491
42,9,846.997905
41,10,847.014059
47,4,847.021717
43,8,847.031821
43,8,847.041809
46,5,847.049947
43,8,847.059352
49,2,847.061555
44,7,847.067588
41,10,847.103823
44,7,847.109752
42,9,847.117472
48,3,847.120445
43,8,847.128472
40,11,847.162908
48,3,847.167034
45,6,847.175027
49,2,847.178211
43,8,847.188824
44,7,847.199145
50,1,847.201282
36,15,847.224143
45,6,847.234573
40,11,847.25106
47,4,847.282614
46,5,847.287194
47,4,847.291272
38,13,847.30477
47,4,847.31006
49,2,847.313206
21,30,847.375649
44,7,847.382842
41,10,847.393944
46,5,847.400912
41,10,847.415472
49,2,847.419606
48,3,847.423733
32,19,847.468621
45,6,847.47568
44,7,847.484758
48,3,847.4893
45,6,847.498086
46,5,847.506814
49,2,847.510647
50,1,847.512877
48,3,847.517703
44,7,847.527416
50,1,847.529611
48,3,847.53437
50,1,847.536692
43,8,847.548492
49,2,847.552777
45,6,847.562896
44,7,847.573104
41,10,847.604788
45,6,847.637772
47,4,847.641491
44,7,847.647576
42,9,847.655475
46,5,847.661658
49,2,847.664435
50,1,847.666322
47,4,847.671983
41,10,847.685581
47,4,847.692574
44,7,847.703079
46,5,847.710696
46,5,847.719822
45,6,847.728605
45,6,847.738353
48,3,847.743905
43,8,847.75653
43,8,847.768644
41,10,847.810062
48,3,847.812996
46,5,847.818393
47,4,847.84291
47,4,847.847766
45,6,847.854845
45,6,847.863208
49,2,847.866796
42,9,847.880051
47,4,847.886498
47,4,847.892777
41,10,847.90732
50,1,847.909515
49,2,847.913237
46,5,847.921169
50,1,847.923538
40,11,847.941698
50,1,847.944077
47,4,847.949629
49,2,847.952905
50,1,847.954858
44,7,847.964989
48,3,847.970039
46,5,848.002742
48,3,848.005727
40,11,848.015584
45,6,848.022616
46,5,848.029172
50,1,848.031599
41,10,848.047716
46,5,848.071507
47,4,848.075856
45,6,848.082164
45,6,848.089551
43,8,848.099299
45,6,848.10765
48,3,848.112318
50,1,848.114679
49,2,848.118585
47,4,848.125286
43,8,848.137394
47,4,848.143264
43,8,848.178074
40,11,848.187492
48,3,848.190545
42,9,848.200166
45,6,848.20776
46,5,848.215336
47,4,848.222063
46,5,848.229409
45,6,848.237814
43,8,848.245063
48,3,848.247957
46,5,848.253586
48,3,848.275753
50,1,848.277645
50,1,848.2794
45,6,848.286223
46,5,848.291376
42,9,848.299124
42,9,848.329509
43,8,848.336389
47,4,848.340083
48,3,848.343517
48,3,848.347429
46,5,848.353393
45,6,848.361797
50,1,848.363961
46,5,848.371755
46,5,848.380357
49,2,848.384325
50,1,848.386982
50,1,848.389553
45,6,848.399083
48,3,848.404234
42,9,848.414974
49,2,848.418067
48,3,848.422617
47,4,848.42873
47,4,848.435051
43,8,848.445358
44,7,848.452714
42,9,848.500961
41,10,848.509139
46,5,848.514039
41,10,848.524844
45,6,848.532593
49,2,848.536027
44,7,848.544375
41,10,848.559103
47,4,848.565902
48,3,848.571437
43,8,848.583576
43,8,848.594579
45,6,848.601538
47,4,848.607086
50,1,848.609454
47,4,848.615205
48,3,848.619465
48,3,848.62428
45,6,848.660246
50,1,848.661615
39,12,848.672141
43,8,848.681464
50,1,848.683431
40,11,848.715136
50,1,848.716758
44,7,848.72441
48,3,848.728366
46,5,848.734759
45,6,848.742831
48,3,848.747335
50,1,848.749427
46,5,848.757028
43,8,848.770013
47,4,848.777194
45,6,848.78563
50,1,848.78784
50,1,848.790056
47,4,848.79615
50,1,848.79858
49,2,848.80239
42,9,848.841942
44,7,848.84812
41,10,848.858922
47,4,848.864486
46,5,848.870843
47,4,848.876144
38,13,848.895794
40,11,848.932802
47,4,848.936692
42,9,848.945815
39,12,848.95986
28,23,849.016936
48,3,849.019866
41,10,849.028191
49,2,849.03018
46,5,849.03597
46,5,849.042304
45,6,849.050277
46,5,849.05587
40,11,849.064933
46,5,849.070566
40,11,849.082649
50,1,849.08455
43,8,849.095943
47,4,849.101582
49,2,849.104754
44,7,849.132673
46,5,849.138909
42,9,849.177284
45,6,849.182803
42,9,849.191108
47,4,849.196045
44,7,849.204801
44,7,849.214546
44,7,849.224359
46,5,849.232884
50,1,849.235194
43,8,849.247129
46,5,849.255709
47,4,849.26253
37,14,849.28368
46,5,849.291043
45,6,849.300517
46,5,849.3094
47,4,849.342126
46,5,849.346678
42,9,849.376668
45,6,849.383469
40,11,849.394408
38,13,849.412152
50,1,849.41436
47,4,849.41885
47,4,849.423402
44,7,849.432353
48,3,849.436852
44,7,849.446771
49,2,849.450545
45,6,849.459569
36,15,849.481656
39,12,849.522021
44,7,849.528042
47,4,849.531665
43,8,849.540146
47,4,849.544902
45,6,849.552633
38,13,849.588343
47,4,849.593076
47,4,849.597929
50,1,849.599761
46,5,849.606343
42,9,849.619639
37,14,849.641806
46,5,849.65047
44,7,849.661567
50,1,849.6635
43,8,849.6974
47,4,849.7012
47,4,849.704926
40,11,849.715129
42,9,849.725496
47,4,849.730915
50,1,849.732581
45,6,849.739039
42,9,849.750057
43,8,849.759477
45,6,849.790537
43,8,849.799794
42,9,849.810086
45,6,849.817946
47,4,849.823719
45,6,849.858742
44,7,849.864704
45,6,849.870922
33,18,849.891748
47,4,849.898048
45,6,849.90602
47,4,849.912396
39,12,849.930064
41,10,849.945754
48,3,849.950564
50,1,849.952716
44,7,849.961384
50,1,849.963256
47,4,849.96837
46,5,849.975332
46,5,849.982545
37,14,850.037211
43,8,850.0446
44,7,850.052125
46,5,850.057611
39,12,850.073374
49,2,850.076938
50,1,850.079337
46,5,850.08725
45,6,850.097442
47,4,850.103442
47,4,850.108237
49,2,850.111021
45,6,850.120091
44,7,850.131283
48,3,850.136166
43,8,850.146438
50,1,850.148294
48,3,850.152278
47,4,850.157906
50,1,850.16013
46,5,850.193542
46,5,850.198025
48,3,850.201
49,2,850.203148
49,2,850.205363
39,12,850.237979
47,4,850.242718
42,9,850.253907
10,41,850.30903
45,6,850.317093
50,1,850.319084
47,4,850.325207
44,7,850.335882
49,2,850.366089
41,10,850.374547
47,4,850.378186
38,13,850.391372
40,11,850.404771
49,2,850.408294
49,2,850.411818
41,10,850.446633
43,8,850.454015
50,1,850.455433
43,8,850.463474
43,8,850.47257
50,1,850.474745
48,3,850.479449
42,9,850.493899
49,2,850.497936
50,1,850.500509
46,5,850.509922
45,6,850.542229
43,8,850.549601
50,1,850.551335
46,5,850.557099
41,10,850.568923
45,6,850.578116
46,5,850.586896
38,13,850.606738
50,1,850.609433
42,9,850.623593
40,11,850.641318
38,13,850.682002
41,10,850.693681
48,3,850.698226
47,4,850.729621
43,8,850.736412
47,4,850.741266
46,5,850.747394
46,5,850.754369
36,15,850.776781
43,8,850.792329
44,7,850.803021
41,10,850.818325
45,6,850.82953
43,8,850.843106
42,9,850.858388
41,10,850.876499
43,8,850.909639
45,6,850.933297
48,3,850.936536
50,1,850.938154
45,6,850.944658
48,3,850.948615
45,6,850.957224
44,7,850.968291
46,5,850.976517
43,8,850.988729
49,2,850.992449
47,4,850.999404
40,11,851.016463
44,7,851.026077
42,9,851.037482
43,8,851.049649
44,7,851.05757
47,4,851.085553
39,12,851.096536
50,1,851.098233
48,3,851.101873
45,6,851.109326
43,8,851.120118
44,7,851.148124
50,1,851.149656
45,6,851.156843
50,1,851.158786
48,3,851.162966
47,4,851.168332
48,3,851.172564
50,1,851.174681
44,7,851.185439
45,6,851.194674
47,4,851.201123
46,5,851.208771
49,2,851.212375
49,2,851.216732
47,4,851.224123
45,6,851.235099
48,3,851.239657
50,1,851.241791
47,4,851.272876
50,1,851.274261
45,6,851.279593
43,8,851.28822
45,6,851.294221
44,7,851.30245
46,5,851.309147
40,11,851.325532
45,6,851.335825
49,2,851.340077
45,6,851.349942
38,13,851.386686
49,2,851.38933
42,9,851.39942
40,11,851.412149
45,6,851.446814
46,5,851.451256
46,5,851.456087
45,6,851.462381
46,5,851.468156
45,6,851.475688
44,7,851.484854
45,6,851.493797
42,9,851.507712
50,1,851.510223
48,3,851.515838
43,8,851.526769
47,4,851.531827
46,5,851.538927
44,7,851.549538
48,3,851.554721
41,10,851.59184
34,17,851.630342
50,1,851.631702
49,2,851.6341
43,8,851.643227
40,11,851.65721
43,8,851.669536
45,6,851.679598
46,5,851.689221
46,5,851.696697
44,7,851.705793
44,7,851.715912
46,5,851.724165
47,4,851.731699
48,3,851.735813
48,3,851.738741
42,9,851.746939
47,4,851.752568
42,9,851.787788
50,1,851.789196
47,4,851.793115
45,6,851.799369
48,3,851.823292
49,2,851.826022
42,9,851.834564
43,8,851.842665
45,6,851.850589
42,9,851.863307
45,6,851.873774
48,3,851.878948
49,2,851.882591
43,8,851.894139
45,6,851.903406
45,6,851.911945
42,9,851.926628
45,6,851.963379
50,1,851.964787
44,7,851.970902
50,1,851.972147
42,9,851.98092
43,8,851.990149
44,7,851.999503
49,2,852.003356
50,1,852.005767
50,1,852.008067
34,17,852.051092
48,3,852.053946
40,11,852.063814
50,1,852.065635
42,9,852.075762
45,6,852.084796
43,8,852.097047
45,6,852.105878
49,2,852.135337
50,1,852.13675
45,6,852.141857
47,4,852.145489
48,3,852.148468
45,6,852.154967
49,2,852.157636
47,4,852.162554
47,4,852.167907
46,5,852.175136
48,3,852.180132
49,2,852.183945
48,3,852.188939
46,5,852.197181
40,11,852.210651
47,4,852.216721
41,10,852.231552
44,7,852.261409
45,6,852.267381
48,3,852.271398
44,7,852.27969
43,8,852.314805
47,4,852.318543
42,9,852.326015
45,6,852.332165
48,3,852.335722
45,6,852.34329
49,2,852.346513
36,15,852.367842
48,3,852.373181
40,11,852.389342
43,8,852.40119
45,6,852.409139
47,4,852.415571
40,11,852.434287
46,5,852.442592
38,13,852.500812
45,6,852.507143
41,10,852.519267
48,3,852.523704
44,7,852.533663
43,8,852.547348
46,5,852.55439
48,3,852.559211
48,3,852.564193
49,2,852.567857
47,4,852.574412
44,7,852.585504
48,3,852.590788
46,5,852.599003
46,5,852.606646
42,9,852.618165
47,4,852.624596
46,5,852.632288
50,1,852.662726
49,2,852.664853
48,3,852.667685
49,2,852.669806
49,2,852.672081
46,5,852.676777
50,1,852.678199
44,7,852.685547
46,5,852.691487
49,2,852.694418
45,6,852.719924
48,3,852.723411
47,4,852.727512
39,12,852.741586
44,7,852.751945
48,3,852.756984
44,7,852.768286
46,5,852.776743
43,8,852.790122
46,5,852.798439
43,8,852.811515
45,6,852.847983
47,4,852.851721
47,4,852.855627
48,3,852.85962
49,2,852.862593
49,2,852.865552
42,9,852.877312
43,8,852.888883
44,7,852.900845
48,3,852.906456
48,3,852.911471
49,2,852.914294
50,1,852.916147
45,6,852.923859
47,4,852.951612
50,1,852.953232
42,9,852.961885
49,2,852.964676
48,3,852.969179
43,8,852.97991
45,6,852.98817
40,11,853.031974
43,8,853.039139
34,17,853.056525
48,3,853.059922
42,9,853.07056
49,2,853.073791
43,8,853.085053
48,3,853.090045
48,3,853.095545
49,2,853.099627
49,2,853.103537
49,2,853.106575
38,13,853.123722
44,7,853.134077
45,6,853.144675
40,11,853.177697
43,8,853.213301
40,11,853.223225
49,2,853.225827
50,1,853.227377
45,6,853.233575
37,14,853.250565
40,11,853.265019
38,13,853.283175
45,6,853.292203
49,2,853.295503
48,3,853.30019
45,6,853.310167
50,1,853.312761
46,5,853.321158
49,2,853.325087
48,3,853.330512
45,6,853.340537
47,4,853.374422
40,11,853.384007
49,2,853.386655
42,9,853.413166
48,3,853.416201
44,7,853.424272
41,10,853.436246
46,5,853.443933
49,2,853.44758
49,2,853.45156
48,3,853.457192
38,13,853.474796
44,7,853.48645
46,5,853.494923
42,9,853.508218
38,13,853.544734
48,3,853.547566
42,9,853.556134
41,10,853.566472
45,6,853.575002
47,4,853.581469
41,10,853.617297
47,4,853.621267
46,5,853.626374
43,8,853.634901
46,5,853.641204
45,6,853.649858
43,8,853.662033
50,1,853.664347
50,1,853.666776
40,11,853.682713
47,4,853.688245
49,2,853.691916
46,5,853.725429
39,12,853.735507
48,3,853.738454
47,4,853.742894
48,3,853.746944
40,11,853.760239
43,8,853.771664
46,5,853.780219
43,8,853.793128
50,1,853.795306
46,5,853.802626
50,1,853.804756
49,2,853.808009
50,1,853.810058
47,4,853.836198
46,5,853.841046
46,5,853.845913
48,3,853.849625
41,10,853.860619
41,10,853.897544
43,8,853.905371
48,3,853.908776
48,3,853.912188
45,6,853.919896
41,10,853.934517
44,7,853.945353
44,7,853.953174
43,8,853.961975
47,4,853.967446
41,10,853.980764
44,7,853.991492
47,4,853.999295
48,3,854.004071
49,2,854.006443
44,7,854.012945
49,2,854.015604
41,10,854.07023
47,4,854.074834
50,1,854.076501
45,6,854.083014
48,3,854.086701
50,1,854.088593
48,3,854.093249
41,10,854.107428
46,5,854.115463
46,5,854.124424
45,6,854.135273
43,8,854.14579
45,6,854.156057
50,1,854.158575
47,4,854.165987
47,4,854.17347
44,7,854.184625
47,4,854.191563
50,1,854.193799
38,13,854.211083
44,7,854.246612
46,5,854.251166
50,1,854.25252
46,5,854.25714
44,7,854.263834
49,2,854.266407
41,10,854.294759
45,6,854.30126
49,2,854.304049
45,6,854.311434
48,3,854.315475
45,6,854.324751
40,11,854.341872
42,9,854.356903
48,3,854.362632
50,1,854.36494
46,5,854.371882
46,5,854.379335
48,3,854.385085
45,6,854.420416
48,3,854.423298
46,5,854.427679
48,3,854.430519
49,2,854.432736
49,2,854.434979
50,1,854.436359
41,10,854.445886
39,12,854.459514
45,6,854.468704
43,8,854.481736
46,5,854.509399
40,11,854.52
49,2,854.522733
45,6,854.530558
49,2,854.533868
45,6,854.543081
43,8,854.554765
48,3,854.560058
45,6,854.595421
41,10,854.603991
49,2,854.606174
44,7,854.612763
46,5,854.61853
43,8,854.629081
43,8,854.641034
45,6,854.649247
47,4,854.656446
46,5,854.663809
44,7,854.672812
41,10,854.687866
46,5,854.695544
40,11,854.730687
50,1,854.732479
49,2,854.735318
49,2,854.73822
42,9,854.77567
43,8,854.782491
50,1,854.783867
49,2,854.785944
44,7,854.79352
49,2,854.796318
47,4,854.800922
46,5,854.806954
50,1,854.80913
46,5,854.81588
43,8,854.826206
41,10,854.840923
41,10,854.857051
48,3,854.862051
50,1,854.864127
50,1,854.866185
43,8,854.879253
48,3,854.885339
40,11,854.902932
41,10,854.941288
47,4,854.945097
44,7,854.969056
46,5,854.974353
46,5,854.980093
47,4,854.985147
41,10,854.998897
40,11,855.01638
47,4,855.023096
46,5,855.031158
0,51,855.111929
44,7,855.119168
44,7,855.126851
48,3,855.131034
50,1,855.133025
49,2,855.136501
50,1,855.138865
17,34,855.200746
-2,53,855.287326
49,2,855.290235
47,4,855.295343
44,7,855.304265
42,9,855.313651
49,2,855.316129
49,2,855.319262
42,9,855.330566
45,6,855.339047
47,4,855.345416
43,8,855.379019
47,4,855.383566
44,7,855.391904
47,4,855.397154
35,16,855.44465
38,13,855.45617
49,2,855.459064
42,9,855.470112
45,6,855.478663
46,5,855.486754
47,4,855.49325
35,16,855.518615
46,5,855.526795
50,1,855.529119
48,3,855.534075
47,4,855.539079
46,5,855.544872
40,11,855.558939
49,2,855.562539
41,10,855.598202
41,10,855.631259
49,2,855.633445
50,1,855.634848
49,2,855.637011
48,3,855.640079
30,21,855.660977
43,8,855.669893
50,1,855.671601
44,7,855.681778
45,6,855.691114
44,7,855.703177
41,10,855.719242
47,4,855.725616
47,4,855.732918
48,3,855.737194
49,2,855.740107
48,3,855.743949
43,8,855.781614
48,3,855.784483
40,11,855.793455
46,5,855.798825
48,3,855.802423
42,9,855.832227
47,4,855.836249
48,3,855.840272
38,13,855.856151
41,10,855.87072
50,1,855.873339
48,3,855.87918
45,6,855.887184
47,4,855.891871
39,12,855.906954
49,2,855.910604
47,4,855.916921
44,7,855.954383
49,2,855.956538
46,5,855.960807
41,10,855.969313
45,6,855.975347
47,4,855.980506
50,1,855.982305
47,4,855.987262
49,2,855.990197
43,8,856.001338
38,13,856.042312
49,2,856.045333
48,3,856.049429
45,6,856.055675
46,5,856.060445
42,9,856.069288
43,8,856.07788
47,4,856.083013
49,2,856.086112
49,2,856.089673
30,21,856.135478
46,5,856.140844
49,2,856.143787
49,2,856.14712
41,10,856.161038
44,7,856.171192
46,5,856.178287
45,6,856.186969
38,13,856.205247
41,10,856.220065
47,4,856.248334
48,3,856.251251
45,6,856.256794
46,5,856.262681
45,6,856.295555
45,6,856.300742
49,2,856.302785
50,1,856.304067
47,4,856.307871
46,5,856.312437
36,15,856.32835
47,4,856.334353
42,9,856.348612
43,8,856.357474
37,14,856.37455
43,8,856.387295
49,2,856.391285
44,7,856.401127
42,9,856.412081
45,6,856.442698
46,5,856.447174
41,10,856.471938
44,7,856.479217
43,8,856.488986
48,3,856.493501
41,10,856.507297
46,5,856.515138
42,9,856.529969
